,P1,P2,P3,P4
0,1.4507153141394225,1.6979098746825947,-2.4840234636141845,-6.8666192998343645
1,1.6979098746825947,1.9872251395201035,-2.9072885125747305,-8.036656538495988
2,-2.4840234636141845,-2.9072885125747305,4.253331103384768,11.75754008401906
3,-6.8666192998343645,-8.036656538495988,11.75754008401906,32.50152538496352
