,P1,P2,P3,P4
0,1.2711371978202815,1.587750683494837,-2.2101406592227884,-6.751330001855895
1,1.587750683494837,1.9832259155512055,-2.7606401168324943,-8.432944015270216
2,-2.2101406592227884,-2.7606401168324943,3.842796624885147,11.738614027281438
3,-6.751330001855895,-8.432944015270216,11.738614027281438,35.858015068806026
