,P1,P2,P3,P4
0,1.0801383274343075,2.3077029958702135e-13,-2.0832876434439926,1.7307772469026598e-13
1,2.3077029958702135e-13,4.930380657631324e-26,-4.450919862694615e-13,3.697785493223492e-26
2,-2.0832876434439926,-4.450919862694615e-13,4.018084809225865,-3.338189897020961e-13
3,1.7307772469026598e-13,3.697785493223492e-26,-3.338189897020961e-13,2.773339119917619e-26
