A1,A2,E1,E2
0.7643588871128316,1.1743275159197253,-1.371351129935271,-5.5152586659446134
1.1743275159197253,1.8041853609567882,-2.106883812070955,-8.473401850925832
-1.371351129935271,-2.106883812070955,2.4603677059061098,9.895032727358043
-5.5152586659446134,-8.473401850925832,9.895032727358043,39.795544560453266
