,P1,P2,P3,P4
0,1.8135885462150005,2.2426983886944284e-13,-2.994215449115785,2.242698388694428e-13
1,2.2426983886944284e-13,2.7733391199176196e-26,-3.702671246546271e-13,2.773339119917619e-26
2,-2.994215449115785,-3.702671246546271e-13,4.943417940323056,-3.70267124654627e-13
3,2.242698388694428e-13,2.773339119917619e-26,-3.70267124654627e-13,2.773339119917619e-26
