,P1,P2,P3,P4
0,0.3145181239429237,7.004636301000074e-14,-0.7093458607625948,3.891464611666708e-14
1,7.004636301000074e-14,1.560003254953661e-26,-1.5797848797939217e-13,8.666684749742561e-27
2,-0.7093458607625948,-1.5797848797939217e-13,1.5998173455731857,-8.776582665521787e-14
3,3.891464611666708e-14,8.666684749742561e-27,-8.776582665521787e-14,4.8148248609680896e-27
