,P1,P2,P3,P4
0,0.03759926547200136,6.054697376840405e-15,-0.09426242734074174,6.727441529822672e-16
1,6.054697376840405e-15,9.750020343460382e-28,-1.517929843548667e-14,1.0833355937178202e-28
2,-0.09426242734074174,-1.517929843548667e-14,0.23631858486132432,-1.6865887150540743e-15
3,6.727441529822672e-16,1.0833355937178202e-28,-1.6865887150540743e-15,1.2037062152420224e-29
