,P1,P2,P3,P4
0,1.7603443271953336,1.824592347294728,-2.8878189743601914,-5.8108329581427745
1,1.824592347294728,1.8911852541432215,-2.993216906254409,-6.022913348848947
2,-2.8878189743601914,-2.993216906254409,4.7374245480494395,9.532585991342948
3,-5.8108329581427745,-6.022913348848947,9.532585991342948,19.181349435900188
