,MTC,HTC,DH,ISO1,ISO2
0,-0.539636670963493,-0.0022541710490597833,-0.04986294826148282,1.9351604614661067,0.5513282116769436
1,-0.36589958178825843,0.10848569903918656,0.25060532572450944,1.9953473885573418,0.1879944279629675
2,-0.31937365959327224,0.16892999714432738,0.3784088676112805,2.1189790171426357,0.1344482483661924
3,-0.12124721721866183,0.15494898198274432,0.44076728990599856,1.8076037303880133,-0.08235312028407882
4,-0.04701204931272056,0.008860061933787152,0.12532942613356174,-0.012466902044122596,0.08235312028456176
5,0.8220765263679088,0.15524041834541666,-0.4795145594575445,2.6610556911985745,-0.9875951747075007
6,0.8987660433806957,0.055164740054117894,-0.5046720345462691,2.858603005669859,-1.0238952502564693
7,0.5086668165359947,-0.06458983167025405,-0.3380736439587825,1.335681438438907,-0.500945800133562
8,-0.11252064261742523,-0.02165352348178403,0.0075234529520647655,-0.018703386374068626,0.14501000036067913
9,-0.7900869906690274,-0.0776667993394875,0.09737667603465136,0.07307242584501106,0.7184370129460882
10,-1.1144049187529168,-0.05517663541611355,0.08914548323979607,-0.13975063526616704,0.9296482651135418
11,0.06865841504716252,0.00683618108025715,-0.07242442326465168,0.45458713668733997,-0.0223370617213281
12,-0.06540100929695222,-0.0033442159362850887,-0.005310255020847995,-0.08968127530177838,0.08283120407029942
13,0.06211592832215766,0.023698655164579772,0.001098563778354859,0.19292718119902075,-0.09042218076676378
14,0.16920346046425117,0.02896202209888658,-0.0027047441720662313,0.20818374630330871,-0.1851753861833394
15,0.3848119105208353,0.03407763982547681,-0.054197297321785985,0.23898356271525034,-0.34734893984992576
16,0.12667395663887154,0.030835100763395087,-0.07126924560325702,0.22743739735432317,-0.10909012735501912
17,-0.030906545690689905,-0.028115244381825364,0.05968184676990515,-0.24331495392931168,0.03313076485965188
18,-0.02121862653838384,-0.05915211019231088,0.13953095817627187,-0.5691867880537312,-0.03281697778499473
19,-0.07671763132455767,-0.04656483092246311,0.15512712882843802,-0.8030867727029156,-0.046968870261993034
20,0.021404718566029695,-0.026620276592794388,0.04344829284859871,-0.10898448905226066,-0.13982790810408985
21,0.018585026713474617,0.01068719268568774,-0.02769563887857022,0.12889022973798792,-0.1405327368235343
22,-0.2906135618836875,-0.015571590592886968,0.20611209111934353,-0.6011609897162581,0.35000442963402517
23,-0.15283690189559174,-0.006858719565711047,0.18107736446887948,-0.1678370194613643,0.15976244398668016
24,0.000334428378688754,0.008372200973528917,0.11225577073097326,0.29568095851319925,-0.07603344673947077
25,0.007637028386263713,-3.437954674630018e-05,0.009992886005671293,0.0651039541695858,-0.02227251858845755
26,-0.22314909791429455,-0.024445420406899825,-0.06535269072133569,-0.8726886620287873,0.35111653053041536
27,-0.7064529294954621,-0.06581182861436405,0.03506680044436476,-2.007264321621843,1.0282944745572564
28,-0.4806417190301597,-0.056172272533098574,0.05940555197532967,-1.5753059336252928,0.7730110098927379
29,-0.06458462053017071,-0.013867458971465279,0.01584910908289383,-0.3627864866780295,0.12913274524307128
30,0.097731407050905,0.028273270390026067,-0.05987267041137982,0.8997459105011207,-0.20642141134896153
31,-0.0042794301202520035,0.0464748963050321,-0.052955242028159454,1.295827164613511,-0.12013974368944025
32,-0.015879473954681183,0.05863119147508274,0.07030759466860419,1.3295299267471443,-0.14215652599574025
33,-0.2193148438195111,-0.006162976581651955,0.10083839805719401,-0.2739694652764274,0.2895903691382429
34,0.1541266246916584,0.004630482069078549,0.19150567158482817,0.4758312192740574,-0.3048402915469789
35,0.2555406500116831,0.012431790323530248,0.13419941248475944,0.714896096307302,-0.4607194488789316
36,0.13886406375424787,0.005508647469128706,0.04664743238927214,0.32578186570659673,-0.21880311799748023
37,-0.5116854372792201,-0.012457069660668299,-0.07274884178790227,-0.863717683724996,0.6689443198231396
38,-1.3857799713340189,-0.06400063457924765,0.1159292600072683,-2.8788417871097343,1.8328789494393398
39,-1.0417884673869857,-0.07608622715159682,0.22269323528029128,-2.8250506655612018,1.476161915755364
40,-0.26722204432121555,-0.022375523753298543,0.08286180422352371,-0.8371738477259749,0.36884662888368447
41,0.7676080405484269,0.039706545396918834,0.02248406866806607,2.1884126235828636,-1.1793313318755716
42,0.6705631596870025,0.0450487959769171,-0.03958696225228413,2.101099736840134,-1.0018606987177936
43,0.30808136637446304,0.04031686285848601,0.01458227877521312,1.476008777359522,-0.5125013010942592
44,-0.2252068918733141,1.889229513570475e-12,0.06135805835803162,-2.1272443403562877,-0.06206822106933352
45,-0.14245014245191462,1.902182115524435e-12,0.14635033179063267,-2.3642243782747707,-0.05936960276936576
46,-0.1722968389651247,-0.0868055555539223,0.1313516953006207,-1.6365562618530893,-0.04452720207147043
